1.0, 1, 0.0, 0.0, 0.0, [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
1.0, 0, -0.1, 0.0, -0.1, [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
0.5, 0, -0.1, -0.10016709697827579, -0.049499164515108614, [-0.00408775  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         -0.1       ]
0.3333333333333333, 0, -0.1, -0.1497489731015609, -0.03283417008966147, [-0.00611115  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         -0.14949916]
1.0, 1, 0.0, -0.18273956592812216, 0.0017258378284432108, [-0.00745333  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         -0.18233333]
1.0, 1, 0.0, -0.1793846417306383, 0.0016932498607554192, [-0.00738278  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.00172584 -0.1806075 ]
1.0, 0, -0.1, -0.17599185452167862, -0.09482099376558459, [-0.00729049  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.00341909 -0.17891425]
1.0, 1, 0.0, -0.2714403307308356, 0.00252704035082868, [-0.01375057  0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.00341909 -0.27373524]
1.0, 0, -0.1, -0.26634992588188083, -0.09139037270115391, [-1.35784044e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  2.05347722e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  5.94612804e-03 -2.71208200e-01]
0.5, 0, -0.1, -0.35968662362198806, -0.04535982626657656, [-0.02105002  0.          0.          0.          0.          0.
 -0.00969651  0.          0.          0.          0.          0.
  0.00594613 -0.36259857]
1.0, 0, -0.1, -0.4060152309897627, -0.08999371965007508, [-0.02475842  0.          0.          0.          0.          0.
 -0.01461111  0.          0.          0.          0.          0.
  0.00594613 -0.4079584 ]
1.0, 1, 0.0, -0.49942465632816746, 0.0038307365300601637, [-0.03211585  0.          0.          0.          0.          0.
 -0.02679929  0.          0.          0.          0.          0.
  0.00594613 -0.49795212]
1.0, 1, 0.0, -0.49243825829642535, 0.004135118757158218, [-0.03180267  0.          0.          0.          0.          0.
 -0.02628048  0.          0.          0.          0.          0.
  0.00977686 -0.49412138]
1.0, 0, -0.1, -0.4840067053490813, -0.08124794961926346, [-0.03140826  0.          0.          0.          0.          0.
 -0.02560843  0.          0.          0.          0.          0.
  0.01391198 -0.48998626]
1.0, 1, 0.0, -0.5715430443635098, 0.003537027787455793, [-0.04026483  0.          0.          0.          0.         -0.00660269
 -0.03991325  0.          0.          0.          0.          0.
  0.01391198 -0.57123421]
1.0, 0, -0.1, -0.5648751609636191, -0.07751924980997549, [-0.03987927  0.          0.          0.          0.         -0.00626735
 -0.03929051  0.          0.          0.          0.          0.
  0.01744901 -0.56769719]
1.0, 0, -0.1, -0.6487879402856045, -0.07680851677884337, [-0.05044191  0.          0.          0.          0.         -0.01361697
 -0.05503857  0.          0.          0.          0.          0.
  0.01744901 -0.64521644]
1.0, 0, -0.1, -0.733024325793423, -0.07648872385950345, [-0.06090771  0.          0.          0.          0.         -0.02193953
 -0.0716825   0.          0.          0.          0.          0.
  0.01744901 -0.72202495]
1.0, 0, -0.1, -0.8162365594904017, -0.07438862329039453, [-0.07132994  0.          0.          0.          0.         -0.03022744
 -0.08929305  0.          0.          0.          0.          0.
  0.01744901 -0.79851368]
1.0, 1, 0.0, -0.8989874402584035, 0.007534944374245955, [-0.081466    0.          0.          0.          0.         -0.03929533
 -0.10742754  0.          0.          0.          0.          0.
  0.01744901 -0.8729023 ]
1.0, 0, -0.1, -0.8851428607079121, -0.068114456937027, [-0.08043931  0.          0.          0.          0.         -0.03837683
 -0.10559067  0.          0.          0.          0.          0.
  0.02498396 -0.86536735]
1.0, 1, 0.0, -0.967328154115397, 0.003261134268368715, [-0.08972047  0.          0.          0.         -0.00551968 -0.04667991
 -0.12311815  0.          0.          0.          0.          0.
  0.02498396 -0.93348181]
1.0, 1, 0.0, -0.9603750799761943, 0.009603750799761945, [-0.08927611  0.          0.          0.         -0.00521137 -0.04623821
 -0.12223481  0.          0.          0.          0.          0.
  0.02824509 -0.93022068]
0.5, 1, 0.0, -0.9426291152089254, 0.0032781943905801914, [-0.0877058   0.          0.          0.         -0.00430342 -0.04480737
 -0.11937334  0.          0.          0.          0.          0.
  0.03784884 -0.92061693]
1.0, 0, -0.1, -0.9377710279532053, -0.051699013129538396, [-0.08716978  0.          0.          0.         -0.0039935  -0.04431896
 -0.11839659  0.          0.          0.          0.          0.
  0.04112703 -0.91733873]
1.0, 0, -0.1, -1.0007083315765173, -0.051392069154825304, [-0.09632753  0.          0.          0.         -0.00957943 -0.05202148
 -0.13450069  0.          0.          0.          0.          0.
  0.04112703 -0.96903775]
1.0, 1, 0.0, -1.0118848083370466, 0.05967355671222796, [-0.10543091  0.          0.          0.         -0.0151322  -0.06037433
 -0.1512052   0.          0.          0.          0.          0.
  0.04112703 -1.02042981]
1.0, 1, 0.0, -0.8893958301058251, 0.0069259856870660386, [-0.09486058  0.          0.          0.00484878 -0.00868464 -0.04986723
 -0.13100069  0.          0.          0.          0.          0.
  0.10080059 -0.96075626]
1.0, 1, 0.0, -0.8753621610113462, 0.0074790698199620476, [-0.09353937  0.          0.          0.00550535 -0.00784276 -0.04864773
 -0.13100069  0.00243525  0.          0.          0.          0.
  0.10772658 -0.95383027]
